motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,pose
0.350634371,0.494736842,0.615141956,0.33902439,0.241610738,0.561891516,0
0.39100346,0.343859649,0.65404837,0.465853659,0.409395973,0.408901252,0
0.546712803,0.435087719,0.516298633,0.503658537,0.425503356,0.329624478,1
0.521337947,0.43625731,0.525762355,0.474390244,0.463087248,0.292072323,0
0.420991926,0.410526316,0.52891693,0.391463415,0.430872483,0.45201669,1
0.427912341,0.56374269,0.246056782,0.32195122,0.6,0.367176634,0
0.456747405,0.470175439,0.467928496,0.492682927,0.369127517,0.52433936,0
0.501730104,0.426900585,0.467928496,0.693902439,0.689932886,0.38108484,0
0.485582468,0.407017544,0.517350158,0.436585366,0.413422819,0.406119611,1
0.495963091,0.438596491,0.451104101,0.432926829,0.569127517,0.504867872,0
0.364475202,0.458479532,0.649842271,0.31097561,0.455033557,0.361613352,0
0.549019608,0.570760234,0.568874869,0.375609756,0.613422819,0.489568846,0
0.532871972,0.300584795,0.534174553,0.435365854,0.495302013,0.411682893,1
0.403690888,0.583625731,0.514195584,0.464634146,0.489932886,0.329624478,0
0.397923875,0.415204678,0.626708728,0.447560976,0.434899329,0.470097357,1
0.568627451,0.373099415,0.468980021,0.442682927,0.429530201,0.481223922,1
0.500576701,0.445614035,0.537329127,0.448780488,0.51409396,0.426981919,1
0.490196078,0.409356725,0.506834911,0.462195122,0.428187919,0.435326843,1
0.497116494,0.483040936,0.493165089,0.379268293,0.520805369,0.418636996,1
0.587081892,0.397660819,0.560462671,0.434146341,0.536912752,0.438108484,1
0.426758939,0.239766082,0.657202944,0.409756098,0.479194631,0.38108484,0
0.55017301,0.387134503,0.467928496,0.365853659,0.530201342,0.406119611,1
0.445213379,0.459649123,0.545741325,0.314634146,0.644295302,0.552155772,0
0.471741638,0.416374269,0.533123028,0.420731707,0.391946309,0.432545202,0
0.491349481,0.250292398,0.687697161,0.397560976,0.303355705,0.400556328,0
0.478662053,0.30994152,0.502628812,0.487804878,0.46442953,0.378303199,1
0.364475202,0.445614035,0.565720294,0.241463415,0.610738255,0.485396384,0
0.552479815,0.493567251,0.485804416,0.419512195,0.381208054,0.399165508,1
0.486735871,0.456140351,0.501577287,0.37804878,0.49261745,0.396383866,1
0.433679354,0.415204678,0.584647739,0.437804878,0.472483221,0.393602225,0
0.46828143,0.616374269,0.742376446,0.293902439,0.338255034,0.421418637,0
0.523644752,0.392982456,0.341745531,0.402439024,0.536912752,0.460361613,0
0.45905421,0.390643275,0.603575184,0.119512195,0.369127517,1,0
0.504036909,0.431578947,0.499474238,0.474390244,0.440268456,0.361613352,1
0.765859285,0.485380117,0.45320715,0.379268293,0.246979866,0.16550765,0
0.530565167,0.307602339,0.614090431,0.457317073,0.475167785,0.495132128,1
0.414071511,0.380116959,0.488958991,0.468292683,0.332885906,0.328233658,0
0.554786621,0.405847953,0.422712934,0.512195122,0.409395973,0.347705146,0
0.432525952,0.41871345,0.597266036,0.47804878,0.398657718,0.413073713,0
0.192618224,0.704093567,0.514195584,0.184146341,0.433557047,0.700973574,0
0.52710496,0.398830409,0.527865405,0.403658537,0.440268456,0.482614743,1
0.357554787,0.314619883,0.368033649,0.862195122,0.267114094,0.339360223,0
0.495963091,0.501754386,0.511041009,0.415853659,0.433557047,0.38108484,1
0.442906574,0.497076023,0.505783386,0.462195122,0.455033557,0.35744089,1
0.530565167,0.30994152,0.586750789,0.42195122,0.472483221,0.415855355,1
0.357554787,0.547368421,0.607781283,0.348780488,0.50738255,0.468706537,1
0.501730104,0.350877193,0.550998948,0.469512195,0.391946309,0.440890125,1
0.411764706,0.459649123,0.565720294,0.396341463,0.559731544,0.374130737,1
0.538638985,0.570760234,0.355415352,0.446341463,0.527516779,0.559109875,1
0.475201845,0.396491228,0.497371188,0.453658537,0.515436242,0.390820584,1
0.495963091,0.505263158,0.521556257,0.354878049,0.548993289,0.368567455,1
0.471741638,0.305263158,0.495268139,0.45,0.379865772,0.299026426,0
0.412918108,0.244444444,0.730809674,0.402439024,0.453691275,0.393602225,0
0.506343714,0.4,0.443743428,0.467073171,0.506040268,0.346314325,0
0.410611303,0.461988304,0.442691903,0.402439024,0.531543624,0.390820584,1
0.438292964,0.541520468,0.629863302,0.32804878,0.445637584,0.493741307,1
0.508650519,0.479532164,0.478443743,0.448780488,0.408053691,0.556328234,1
0.448673587,0.463157895,0.607781283,0.418292683,0.459060403,0.490959666,1
0.501730104,0.45497076,0.373291272,0.352439024,0.445637584,0.468706537,0
0.486735871,0.43625731,0.411146162,0.465853659,0.567785235,0.315716273,1
0.517877739,0.461988304,0.570977918,0.473170732,0.467114094,0.418636996,1
0.55017301,0.411695906,0.575184017,0.379268293,0.457718121,0.489568846,1
0.53633218,0.422222222,0.472134595,0.446341463,0.315436242,0.474269819,0
0.485582468,0.459649123,0.49106204,0.474390244,0.406711409,0.472878999,1
0.460207612,0.488888889,0.490010515,0.469512195,0.410738255,0.490959666,1
0.462514418,0.411695906,0.659305994,0.42195122,0.424161074,0.471488178,1
0.379469435,0.577777778,0.464773922,0.447560976,0.394630872,0.420027816,0
0.432525952,0.469005848,0.483701367,0.418292683,0.489932886,0.328233658,1
0.469434833,0.375438596,0.502628812,0.167073171,0.363758389,0.628650904,0
0.494809689,0.438596491,0.497371188,0.481707317,0.459060403,0.399165508,1
0.508650519,0.507602339,0.593059937,0.431707317,0.444295302,0.435326843,1
0.515570934,0.391812865,0.557308097,0.38902439,0.502013423,0.400556328,1
0.534025375,0.41871345,0.507886435,0.432926829,0.499328859,0.361613352,1
0.31372549,0.601169591,0.567823344,0.318292683,0.636241611,0.442280946,0
0.498269896,0.449122807,0.423764458,0.426829268,0.587919463,0.394993046,1
0.588235294,0.485380117,0.412197687,0.518292683,0.587919463,0.421418637,0
0.52710496,0.467836257,0.518401682,0.326829268,0.493959732,0.422809458,1
0.342560554,0.501754386,0.629863302,0.352439024,0.453691275,0.456189152,0
0.228373702,0.368421053,0.549947424,0.391463415,0.548993289,0.517385257,0
0.455594002,0.457309942,0.514195584,0.380487805,0.467114094,0.468706537,1
0.517877739,0.370760234,0.593059937,0.325609756,0.47114094,0.45201669,1
0.441753172,0.437426901,0.496319664,0.38902439,0.561073826,0.47566064,1
0.415224913,0.573099415,0.570977918,0.409756098,0.553020134,0.418636996,1
0.494809689,0.415204678,0.442691903,0.398780488,0.544966443,0.445062587,1
0.486735871,0.340350877,0.588853838,0.384146341,0.35033557,0.545201669,0
0.475201845,0.412865497,0.657202944,0.37195122,0.422818792,0.401947149,0
0.23183391,0.152046784,0.602523659,0.595121951,0.69261745,0.42837274,0
0.435986159,0.442105263,0.542586751,0.229268293,0.523489933,0.484005563,1
0.600922722,0.349707602,0.585699264,0.352439024,0.534228188,0.464534075,1
0.486735871,0.428070175,0.581493165,0.525609756,0.511409396,0.445062587,1
0.486735871,0.392982456,0.555205047,0.42195122,0.497986577,0.425591099,1
0.546712803,0.414035088,0.507886435,0.4,0.562416107,0.353268428,1
0.537485582,0.402339181,0.558359621,0.469512195,0.463087248,0.397774687,0
0.514417532,0.369590643,0.504731861,0.592682927,0.371812081,0.439499305,0
0.546712803,0.421052632,0.518401682,0.447560976,0.467114094,0.45201669,1
0.400230681,0.435087719,0.545741325,0.491463415,0.481879195,0.464534075,0
0.371395617,0.466666667,0.578338591,0.307317073,0.656375839,0.470097357,0
0.494809689,0.594152047,0.605678233,0.362195122,0.434899329,0.369958275,0
0.520184544,0.354385965,0.63617245,0.501219512,0.330201342,0.358831711,0
0.500576701,0.419883041,0.550998948,0.475609756,0.420134228,0.420027816,1
0.494809689,0.302923977,0.601472135,0.440243902,0.386577181,0.211404729,0
0.410611303,0.573099415,0.513144059,0.43902439,0.394630872,0.294853964,0
0.584775087,0.404678363,0.590956887,0.396341463,0.50738255,0.47566064,0
0.535178777,0.41871345,0.569926393,0.353658537,0.540939597,0.386648122,1
0.574394464,0.334502924,0.594111462,0.543902439,0.375838926,0.361613352,0
0.434832757,0.361403509,0.552050473,0.396341463,0.319463087,0.463143255,1
0.773933103,0.387134503,0.39957939,0.58902439,0.477852349,0.278164117,0
0.445213379,0.300584795,0.538380652,0.431707317,0.412080537,0.442280946,1
0.31372549,0.562573099,0.460567823,0.582926829,0.561073826,0.392211405,0
0.208765859,0.609356725,0.502628812,0.320731707,0.506040268,0.407510431,0
0.581314879,0.301754386,0.512092534,0.492682927,0.404026846,0.411682893,1
0.269896194,0.435087719,0.297581493,0.487804878,0.680536913,0.240611961,0
0.492502884,0.476023392,0.493165089,0.506097561,0.426845638,0.399165508,1
0.549019608,0.384795322,0.450052576,0.459756098,0.42147651,0.463143255,1
0.498269896,0.502923977,0.490010515,0.387804878,0.554362416,0.472878999,1
0.642445213,0.469005848,0.536277603,0.484146341,0.55033557,0.232267038,0
0.491349481,0.447953216,0.558359621,0.463414634,0.467114094,0.42837274,1
0.490196078,0.398830409,0.577287066,0.357317073,0.465771812,0.458970793,1
0.464821223,0.442105263,0.540483701,0.304878049,0.366442953,0.509040334,1
0.525951557,0.425730994,0.523659306,0.370731707,0.436241611,0.435326843,1
0.509803922,0.36374269,0.516298633,0.480487805,0.459060403,0.422809458,1
0.485582468,0.387134503,0.114616193,0.53902439,0.27114094,0.38108484,0
0.369088812,0.529824561,0.485804416,0.391463415,0.506040268,0.472878999,1
0.574394464,0.673684211,0.390115668,0.274390244,0.284563758,0.688456189,0
0.46366782,0.456140351,0.535226078,0.28902439,0.604026846,0.399165508,0
0.480968858,0.366081871,0.594111462,0.41097561,0.347651007,0.465924896,1
0.708189158,0.416374269,0.563617245,0.307317073,0.716778523,0.354659249,0
0.509803922,0.343859649,0.588853838,0.325609756,0.47114094,0.445062587,1
0.570934256,0.404678363,0.432176656,0.492682927,0.488590604,0.361613352,0
0.457900807,0.526315789,0.397476341,0.365853659,0.487248322,0.568845619,1
0.561707036,0.426900585,0.462670873,0.303658537,0.448322148,0.369958275,1
0.393310265,0.56374269,0.382754995,0.469512195,0.574496644,0.457579972,0
0.482122261,0.423391813,0.411146162,0.434146341,0.483221477,0.342141864,1
0.510957324,0.47251462,0.468980021,0.445121951,0.475167785,0.521557719,1
0.401384083,0.343859649,0.701366982,0.443902439,0.265771812,0.486787204,0
0.477508651,0.416374269,0.554153523,0.47804878,0.425503356,0.328233658,1
0.446366782,0.185964912,0.776025237,0.375609756,0.291275168,0.33379694,0
0.444059977,0.374269006,0.626708728,0.43902439,0.477852349,0.397774687,0
0.447520185,0.38128655,0.405888538,0.426829268,0.50738255,0.464534075,0
0.303344867,0.428070175,0.403785489,0.58902439,0.366442953,0.346314325,0
0.478662053,0.419883041,0.470031546,0.38902439,0.461744966,0.40472879,1
0.521337947,0.41871345,0.578338591,0.473170732,0.420134228,0.45201669,0
0.470588235,0.423391813,0.539432177,0.41097561,0.446979866,0.406119611,1
0.434832757,0.237426901,0.740273396,0.380487805,0.420134228,0.367176634,0
0.47289504,0.43625731,0.475289169,0.418292683,0.398657718,0.495132128,0
0.509803922,0.385964912,0.539432177,0.429268293,0.609395973,0.392211405,0
0.378316032,0.45380117,0.680336488,0.301219512,0.122147651,0.706536857,0
0.401384083,0.359064327,0.484752892,0.470731707,0.511409396,0.303198887,0
0.4544406,0.538011696,0.422712934,0.398780488,0.455033557,0.221140473,0
0.498269896,0.444444444,0.593059937,0.220731707,0.428187919,0.514603616,1
0.412918108,0.376608187,0.509989485,0.456097561,0.630872483,0.49930459,0
0.438292964,0.440935673,0.529968454,0.284146341,0.426845638,0.38108484,0
0.431372549,0.530994152,0.487907466,0.247560976,0.719463087,0.390820584,0
0.509803922,0.395321637,0.58254469,0.430487805,0.436241611,0.467315716,1
0.474048443,0.335672515,0.607781283,0.530487805,0.497986577,0.426981919,0
0.138408304,0.880701754,0.323869611,0.447560976,0.418791946,0.247566064,0
0.4544406,0.416374269,0.568874869,0.409756098,0.405369128,0.408901252,1
0.470588235,0.438596491,0.559411146,0.285365854,0.401342282,0.490959666,1
0.62283737,0.335672515,0.281808623,0.462195122,0.457718121,0.322670376,0
0.44982699,0.304093567,0.567823344,0.415853659,0.408053691,0.386648122,1
0.611303345,0.633918129,0.505783386,0.404878049,0.483221477,0.420027816,0
0.53171857,0.439766082,0.458464774,0.298780488,0.508724832,0.433936022,1
0.349480969,0.652631579,0.492113565,0.374390244,0.445637584,0.287899861,0
0.572087659,0.314619883,0.572029443,0.380487805,0.536912752,0.439499305,0
0.46366782,0.391812865,0.519453207,0.415853659,0.418791946,0.42837274,0
0.507497116,0.405847953,0.523659306,0.379268293,0.476510067,0.488178025,1
0.388696655,0.425730994,0.536277603,0.401219512,0.426845638,0.474269819,1
0.424452134,0.625730994,0.494216614,0.37804878,0.44295302,0.363004172,0
0.561707036,0.444444444,0.605678233,0.359756098,0.504697987,0.574408901,0
0.324106113,0.493567251,0.480546793,0.37195122,0.339597315,0.511821975,0
0.408304498,0.25497076,0.710830705,0.406097561,0.408053691,0.343532684,0
0.45905421,0.403508772,0.532071504,0.426829268,0.353020134,0.378303199,1
0.484429066,0.445614035,0.561514196,0.437804878,0.327516779,0.490959666,0
0.547866205,0.506432749,0.402733964,0.479268293,0.448322148,0.454798331,0
0.551326413,0.516959064,0.548895899,0.098780488,0.868456376,0.781641168,0
0.485582468,0.430409357,0.650893796,0.430487805,0.346308725,0.426981919,1
0.415224913,0.422222222,0.576235542,0.52195122,0.440268456,0.446453408,0
0.272202999,0.401169591,0.451104101,0.51097561,0.147651007,0.696801113,0
0.588235294,0.38128655,0.533123028,0.35,0.487248322,0.532684284,0
0.559400231,0.366081871,0.444794953,0.395121951,0.571812081,0.376912378,0
0.606689735,0.538011696,0.38170347,0.470731707,0.44295302,0.42837274,0
0.445213379,0.410526316,0.543638275,0.432926829,0.412080537,0.47566064,1
0.499423299,0.605847953,0.590956887,0.367073171,0.497986577,0.410292072,0
0.442906574,0.4,0.537329127,0.465853659,0.44966443,0.354659249,1
0.460207612,0.469005848,0.585699264,0.487804878,0.457718121,0.411682893,1
0.482122261,0.479532164,0.501577287,0.381707317,0.386577181,0.371349096,0
0.446366782,0.471345029,0.525762355,0.365853659,0.638926174,0.283727399,1
0.414071511,0.450292398,0.501577287,0.440243902,0.414765101,0.418636996,1
0.470588235,0.388304094,0.441640379,0.424390244,0.465771812,0.447844228,0
0.542099193,0.518128655,0.568874869,0.4,0.465771812,0.424200278,1
0.405997693,0.467836257,0.529968454,0.309756098,0.640268456,0.339360223,1
0.470588235,0.341520468,0.587802313,0.373170732,0.495302013,0.372739917,1
0.605536332,0.374269006,0.512092534,0.382926829,0.609395973,0.275382476,0
0.471741638,0.349707602,0.576235542,0.364634146,0.484563758,0.429763561,0
0.367935409,0.424561404,0.54679285,0.504878049,0.283221477,0.393602225,1
0.460207612,0.45497076,0.497371188,0.407317073,0.472483221,0.383866481,1
0.439446367,0.426900585,0.496319664,0.434146341,0.425503356,0.408901252,1
0.471741638,0.521637427,0.423764458,0.285365854,0.515436242,0.492350487,1
0.422145329,0.469005848,0.494216614,0.365853659,0.44966443,0.485396384,1
0.370242215,0.583625731,0.557308097,0.315853659,0.428187919,0.506258693,0
0.532871972,0.410526316,0.577287066,0.345121951,0.625503356,0.375521558,1
0.515570934,0.421052632,0.513144059,0.382926829,0.416107383,0.424200278,0
0.483275663,0.366081871,0.537329127,0.412195122,0.361073826,0.446453408,1
0.340253749,0.571929825,0.52891693,0.459756098,0.527516779,0.422809458,0
0.378316032,0.473684211,0.534174553,0.462195122,0.389261745,0.407510431,1
0.589388697,0.519298246,0.483701367,0.392682927,0.310067114,0.212795549,0
0.446366782,0.429239766,0.529968454,0.326829268,0.480536913,0.417246175,1
0.416378316,0.459649123,0.482649842,0.496341463,0.62147651,0.31015299,1
0.568627451,0.425730994,0.461619348,0.37195122,0.563758389,0.454798331,0
0.575547866,0.437426901,0.511041009,0.265853659,0.787919463,0.45340751,0
0.538638985,0.422222222,0.607781283,0.387804878,0.531543624,0.296244784,1
0.62283737,0.45497076,0.484752892,0.314634146,0.663087248,0.400556328,0
0.560553633,0.456140351,0.509989485,0.457317073,0.459060403,0.368567455,1
0.620530565,0.2,0.722397476,0.42195122,0.460402685,0.593880389,0
0.524798155,0.368421053,0.502628812,0.492682927,0.523489933,0.511821975,0
0.482122261,0.426900585,0.479495268,0.443902439,0.456375839,0.445062587,1
0.523644752,0.443274854,0.609884332,0.354878049,0.496644295,0.376912378,1
0.38177624,0.500584795,0.569926393,0.245121951,0.504697987,0.401947149,0
0.317185698,0.754385965,0.252365931,0.47195122,0.324832215,0.650904033,0
0.314878893,0.497076023,0.585699264,0.290243902,0.293959732,0.31015299,0
0.544405998,0.476023392,0.504731861,0.503658537,0.387919463,0.325452017,0
0.483275663,0.463157895,0.488958991,0.358536585,0.597315436,0.456189152,1
0.502883506,0.467836257,0.516298633,0.424390244,0.479194631,0.457579972,1
0.329873126,0.578947368,0.567823344,0.419512195,0.330201342,0.586926287,0
0.507497116,0.340350877,0.587802313,0.543902439,0.334228188,0.463143255,1
0.429065744,0.405847953,0.597266036,0.412195122,0.456375839,0.415855355,1
0.461361015,0.435087719,0.527865405,0.434146341,0.523489933,0.379694019,1
0.484429066,0.461988304,0.518401682,0.280487805,0.467114094,0.506258693,1
0.524798155,0.479532164,0.495268139,0.463414634,0.551677852,0.319888734,1
0.435986159,0.459649123,0.457413249,0.493902439,0.410738255,0.35605007,1
0.495963091,0.431578947,0.475289169,0.281707317,0.589261745,0.513212796,1
0.510957324,0.404678363,0.500525762,0.474390244,0.394630872,0.363004172,0
0.399077278,0.50994152,0.583596215,0.446341463,0.326174497,0.415855355,0
0.572087659,0.229239766,0.634069401,0.391463415,0.519463087,0.33379694,0
0.482122261,0.301754386,0.531019979,0.397560976,0.51409396,0.408901252,0
0.529411765,0.443274854,0.407991588,0.387804878,0.618791946,0.242002782,1
0.356401384,0.450292398,0.568874869,0.480487805,0.342281879,0.45201669,1
0.328719723,0.67251462,0.625657203,0.391463415,0.246979866,0.265646732,0
0.535178777,0.383625731,0.547844374,0.412195122,0.566442953,0.361613352,0
0.426758939,0.539181287,0.535226078,0.346341463,0.408053691,0.45340751,0
0.490196078,0.452631579,0.529968454,0.376829268,0.436241611,0.457579972,1
0.471741638,0.373099415,0.480546793,0.485365854,0.308724832,0.47566064,0
0.461361015,0.435087719,0.622502629,0.430487805,0.496644295,0.61891516,0
0.445213379,0.473684211,0.500525762,0.492682927,0.563758389,0.442280946,0
0.617070358,0.409356725,0.445846477,0.409756098,0.432214765,0.442280946,0
0.469434833,0.435087719,0.553101998,0.345121951,0.444295302,0.389429764,1
0.425605536,0.371929825,0.52681388,0.480487805,0.393288591,0.279554937,1
0.725490196,0.487719298,0.456361725,0.275609756,0.457718121,0.54659249,0
0.516724337,0.414035088,0.517350158,0.407317073,0.459060403,0.424200278,1
0.492502884,0.403508772,0.47318612,0.414634146,0.446979866,0.478442281,0
0.480968858,0.485380117,0.512092534,0.497560976,0.460402685,0.408901252,1
0.493656286,0.385964912,0.556256572,0.412195122,0.503355705,0.458970793,1
0.487889273,0.390643275,0.540483701,0.458536585,0.358389262,0.528511822,0
0.424452134,0.392982456,0.625657203,0.375609756,0.625503356,0.317107093,1
0.288350634,0.281871345,0.659305994,0.332926829,0.263087248,0.435326843,0
0.422145329,0.488888889,0.482649842,0.42195122,0.563758389,0.375521558,1
0.39561707,0.646783626,0.682439537,0.270731707,0.508724832,0.42837274,0
0.392156863,0.480701754,0.633017876,0.426829268,0.476510067,0.378303199,0
0.410611303,0.485380117,0.556256572,0.381707317,0.428187919,0.457579972,0
0.434832757,0.385964912,0.554153523,0.357317073,0.446979866,0.383866481,1
0.513264129,0.388304094,0.517350158,0.446341463,0.495302013,0.35605007,1
0.566320646,0.364912281,0.372239748,0.507317073,0.445637584,0.481223922,0
0.584775087,0.388304094,0.574132492,0.441463415,0.51409396,0.408901252,1
0.319492503,0.523976608,0.605678233,0.309756098,0.417449664,0.495132128,0
0.39100346,0.390643275,0.509989485,0.492682927,0.434899329,0.417246175,0
0.491349481,0.438596491,0.514195584,0.318292683,0.47114094,0.392211405,1
0.509803922,0.433918129,0.529968454,0.53902439,0.354362416,0.420027816,0
0.440599769,0.456140351,0.460567823,0.412195122,0.476510067,0.478442281,1
0.535178777,0.502923977,0.52681388,0.404878049,0.299328859,0.360222531,0
0.434832757,0.316959064,0.523659306,0.375609756,0.479194631,0.253129346,0
0.551326413,0.398830409,0.479495268,0.429268293,0.468456376,0.503477051,1
0.415224913,0.497076023,0.515247108,0.386585366,0.499328859,0.424200278,0
0.425605536,0.467836257,0.65404837,0.352439024,0.327516779,0.488178025,0
0.4544406,0.403508772,0.559411146,0.398780488,0.461744966,0.532684284,1
0.410611303,0.38128655,0.599369085,0.429268293,0.414765101,0.406119611,0
0.453287197,0.498245614,0.586750789,0.267073171,0.475167785,0.322670376,0
0.731257209,0.353216374,0.500525762,0.190243902,0.789261745,0.361613352,0
0.573241061,0.410526316,0.529968454,0.476829268,0.438926174,0.335187761,1
0.369088812,0.320467836,0.813880126,0.342682927,0.394630872,0.379694019,0
0.462514418,0.440935673,0.454258675,0.385365854,0.469798658,0.446453408,1
0.489042676,0.306432749,0.790746583,0.412195122,0.35704698,0.392211405,0
0.479815456,0.476023392,0.566771819,0.457317073,0.441610738,0.40472879,1
0.378316032,0.305263158,0.505783386,0.497560976,0.461744966,0.431154381,0
0.478662053,0.387134503,0.554153523,0.379268293,0.467114094,0.35605007,1
0.419838524,0.584795322,0.539432177,0.065853659,0.334228188,0.589707928,0
0.455594002,0.426900585,0.592008412,0.38902439,0.604026846,0.329624478,1
0.344867359,0.449122807,0.559411146,0.165853659,0.716778523,0.479833102,0
0.515570934,0.516959064,0.480546793,0.37195122,0.616107383,0.460361613,1
0.462514418,0.49122807,0.480546793,0.413414634,0.473825503,0.447844228,1
0.418685121,0.522807018,0.535226078,0.368292683,0.460402685,0.425591099,1
0.416378316,0.442105263,0.540483701,0.463414634,0.445637584,0.429763561,1
0.367935409,0.742690058,0.482649842,0.362195122,0.306040268,0.279554937,0
0.493656286,0.367251462,0.518401682,0.48902439,0.476510067,0.396383866,0
0.52710496,0.336842105,0.601472135,0.419512195,0.469798658,0.54798331,1
0.509803922,0.401169591,0.415352261,0.419512195,0.55033557,0.329624478,1
0.279123414,0.409356725,0.609884332,0.087804878,0.146308725,0.677329624,0
0.512110727,0.467836257,0.628811777,0.362195122,0.546308725,0.343532684,1
0.520184544,0.353216374,0.422712934,0.574390244,0.332885906,0.296244784,0
0.4544406,0.389473684,0.578338591,0.343902439,0.487248322,0.440890125,0
0.478662053,0.457309942,0.576235542,0.525609756,0.324832215,0.376912378,1
0.68627451,0.261988304,0.389064143,0.51097561,0.589261745,0.19054242,0
0.515570934,0.525146199,0.522607781,0.313414634,0.503355705,0.465924896,0
0.524798155,0.513450292,0.433228181,0.463414634,0.500671141,0.486787204,1
0.485582468,0.437426901,0.568874869,0.440243902,0.44295302,0.431154381,1
0.39100346,0.511111111,0.514195584,0.356097561,0.495302013,0.326842837,0
0.435986159,0.505263158,0.537329127,0.382926829,0.416107383,0.470097357,0
0.429065744,0.443274854,0.540483701,0.451219512,0.46442953,0.413073713,1
0.5455594,0.359064327,0.483701367,0.480487805,0.463087248,0.386648122,1
0.508650519,0.464327485,0.52681388,0.391463415,0.569127517,0.379694019,1
0.552479815,0.356725146,0.481598318,0.42195122,0.334228188,0.552155772,0
0.417531719,0.402339181,0.634069401,0.469512195,0.268456376,0.439499305,0
0.552479815,0.513450292,0.537329127,0.508536585,0.406711409,0.482614743,0
0.519031142,0.410526316,0.479495268,0.436585366,0.489932886,0.447844228,1
0.450980392,0.407017544,0.520504732,0.331707317,0.379865772,0.425591099,1
0.505190311,0.470175439,0.587802313,0.362195122,0.534228188,0.342141864,1
0.475201845,0.419883041,0.521556257,0.36097561,0.510067114,0.367176634,1
0.696655133,0.432748538,0.485804416,0.345121951,0.377181208,0.406119611,0
0.425605536,0.528654971,0.631966351,0.359756098,0.583892617,0.350486787,0
0.475201845,0.450292398,0.504731861,0.417073171,0.477852349,0.426981919,0
0.389850058,0.316959064,0.617245005,0.31097561,0.344966443,0.457579972,0
0.546712803,0.411695906,0.531019979,0.507317073,0.472483221,0.361613352,0
0.546712803,0.411695906,0.531019979,0.402439024,0.437583893,0.457579972,1
0.438292964,0.361403509,0.512092534,0.429268293,0.438926174,0.400556328,1
0.785467128,0.338011696,0.576235542,0.523170732,0.417449664,0.354659249,0
0.4544406,0.407017544,0.529968454,0.38902439,0.483221477,0.407510431,0
0.358708189,0.447953216,0.483701367,0.468292683,0.404026846,0.367176634,0
0.516724337,0.486549708,0.432176656,0.440243902,0.609395973,0.411682893,0
0.470588235,0.378947368,0.630914826,0.37195122,0.339597315,0.45340751,1
0.392156863,0.451461988,0.606729758,0.340243902,0.480536913,0.407510431,1
0.452133795,0.497076023,0.522607781,0.32804878,0.495302013,0.482614743,1
0.576701269,0.45497076,0.496319664,0.367073171,0.504697987,0.413073713,0
0.389850058,0.396491228,0.560462671,0.45,0.420134228,0.340751043,1
0.445213379,0.480701754,0.54679285,0.463414634,0.491275168,0.369958275,1
0.434832757,0.419883041,0.548895899,0.314634146,0.496644295,0.343532684,1
0.384083045,0.456140351,0.400630915,0.336585366,0.640268456,0.407510431,0
0.513264129,0.435087719,0.511041009,0.346341463,0.530201342,0.276773296,0
0.637831603,0.202339181,0.804416404,0.386585366,0.251006711,0.504867872,0
0.407151096,0.555555556,0.4553102,0.309756098,0.37852349,0.164116829,0
0.570934256,0.41754386,0.648790747,0.352439024,0.610738255,0.350486787,0
0.490196078,0.169590643,0.752891693,0.453658537,0.240268456,0.062586926,0
0.411764706,0.423391813,0.576235542,0.424390244,0.480536913,0.424200278,1
0.587081892,0.548538012,0.388012618,0.417073171,0.369127517,0.197496523,0
0.444059977,0.449122807,0.56256572,0.395121951,0.432214765,0.433936022,1
0.522491349,0.464327485,0.560462671,0.381707317,0.481879195,0.393602225,1
0.535178777,0.41871345,0.523659306,0.481707317,0.480536913,0.424200278,1
0.567474048,0.426900585,0.460567823,0.496341463,0.604026846,0.465924896,0
0.437139562,0.442105263,0.536277603,0.458536585,0.340939597,0.457579972,1
0.594002307,0.446783626,0.542586751,0.476829268,0.437583893,0.40472879,0
0.380622837,0.435087719,0.466876972,0.364634146,0.508724832,0.470097357,1
0.53171857,0.452631579,0.482649842,0.431707317,0.424161074,0.329624478,0
0.366782007,0.484210526,0.557308097,0.436585366,0.425503356,0.442280946,1
0.325259516,0.442105263,0.464773922,0.413414634,0.476510067,0.446453408,1
0.491349481,0.338011696,0.483701367,0.4,0.518120805,0.390820584,0
0.499423299,0.500584795,0.504731861,0.465853659,0.444295302,0.408901252,1
0.528258362,0.362573099,0.590956887,0.435365854,0.519463087,0.47705146,1
0.476355248,0.449122807,0.50893796,0.47195122,0.436241611,0.378303199,1
0.521337947,0.412865497,0.535226078,0.506097561,0.515436242,0.408901252,1
0.510957324,0.459649123,0.483701367,0.503658537,0.32885906,0.408901252,1
0.475201845,0.458479532,0.502628812,0.386585366,0.484563758,0.492350487,1
0.498269896,0.461988304,0.515247108,0.425609756,0.48590604,0.364394993,1
0.433679354,0.392982456,0.762355415,0.570731707,0.151677852,0.591098748,0
0.743944637,0.261988304,0.403785489,0.690243902,0.359731544,0.193324061,0
0.60899654,0.408187135,0.548895899,0.35,0.598657718,0.406119611,0
0.537485582,0.343859649,0.569926393,0.440243902,0.451006711,0.408901252,1
0.52710496,0.32748538,0.460567823,0.314634146,0.397315436,0.431154381,0
0.363321799,0.518128655,0.446898002,0.348780488,0.551677852,0.467315716,1
0.352941176,0.52748538,0.720294427,0.408536585,0.406711409,0.218358832,0
0.435986159,0.514619883,0.433228181,0.151219512,0.503355705,0.319888734,0
